"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL1200836";"OXICONAZOLE NITRATE";"NSC-758958|OXICONAZOLE NITRATE|Oceral|Oxistat|RO 13-8996|RO-13-8996|SGD 301-76|SGD-301-76|ST-813";"Small molecule";"4.0";"492.15";"38";"59";"6.12";"39.41";"4";"0";"1";"6";"N";"0.35";"None";"6.74";"5.84";"5.78";"3";"MOL";"0";"26";"4";"0";"1";"426.9813";"-1.47";"NEUTRAL";"C18H14Cl4N4O4";"Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O";"WVNOAGNOIPTWPT-NDUABGMUSA-N"
"CHEMBL3311228";"OTESECONAZOLE";"OTESECONAZOLE|VIVJOA|VT-1161";"Small molecule";"4.0";"527.40";"19";"25";"4.63";"85.95";"7";"1";"1";"8";"N";"0.34";"10.65";"2.01";"4.69";"4.69";"4";"MOL";"0";"37";"7";"1";"1";"527.1192";"-1.57";"NEUTRAL";"C23H16F7N5O2";"O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1";"IDUYJRXRDSPPRC-NRFANRHFSA-N"
"CHEMBL1200725";"SERTACONAZOLE NITRATE";"DERMOFIX|DERMOVIT|Dermofix|ERTACZO|FI 7056|FI-7056|SERTACONAZOLE MONONITRATE|SERTACONAZOLE NITRATE|ZALAIN";"Small molecule";"4.0";"500.79";"25";"42";"7.02";"27.05";"4";"0";"1";"6";"N";"0.32";"None";"6.48";"6.23";"6.19";"4";"MOL";"0";"27";"3";"0";"1";"435.9971";"-1.17";"NEUTRAL";"C20H16Cl3N3O4S";"Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O";"HAAITRDZHUANGT-UHFFFAOYSA-N"
"CHEMBL1200438";"TIOCONAZOLE";"NSC-759169|TIOCONAZOLE|TROSYL|TZ-3|UK-20,349|UK-20349|VAGISTAT-1|Vagistat";"Small molecule";"4.0";"387.72";"28";"118";"5.86";"27.05";"4";"0";"1";"6";"N";"0.53";"None";"6.48";"5.30";"5.26";"3";"MOL";"0";"23";"3";"0";"1";"385.9814";"-1.18";"NEUTRAL";"C16H13Cl3N2OS";"Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1";"QXHHHPZILQDDPS-UHFFFAOYSA-N"
"CHEMBL1201049";"ECONAZOLE NITRATE";"ECONAZOLE NITRATE|ECOSTATIN|ECOSTATIN TWIN PACK|ECOSTATIN-1|ECOZA|GYNO-PEVARYL|GYNO-PEVARYL 1 CP PACK|GYNO-PEVARYL 150|GYNO-PEVARYL ONCE|NSC-243115|PEVARYL|R 14,827|R-14827|R14827|SQ 13050|SQ-13050|SQ13050|Spectazole";"Small molecule";"4.0";"444.70";"142";"241";"5.80";"27.05";"3";"0";"1";"6";"N";"0.54";"None";"6.48";"5.35";"5.32";"3";"MOL";"0";"24";"3";"0";"1";"380.0250";"-0.92";"NEUTRAL";"C18H16Cl3N3O4";"Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O";"DDXORDQKGIZAME-UHFFFAOYSA-N"
"CHEMBL808";"ECONAZOLE";"ECONAZOLE|Econazole|NSC-187789|Spectazole";"Small molecule";"4.0";"381.69";"221";"1134";"5.80";"27.05";"3";"0";"1";"6";"N";"0.54";"None";"6.48";"5.35";"5.32";"3";"MOL";"0";"24";"3";"0";"1";"380.0250";"-0.92";"NEUTRAL";"C18H15Cl3N2O";"Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1";"LEZWWPYKPKIXLL-UHFFFAOYSA-N"
"CHEMBL157101";"KETOCONAZOLE";"DAKTARIN GOLD|DAKTARIN INTENSIV|DANDRAZOL|DANDRID|EXTINA|J02AB02|KETOCONAZOLE|KETOCONAZOLUM|KETOPINE|Ketosidin|Ketozole|NIZORAL A-D|NIZORAL ANTI-DANDRUFF|NIZORELLE|NSC-317629|Nizoral|Panfungol|R 41,400|R-41400|Xolegel";"Small molecule";"4.0";"531.44";"473";"5758";"4.21";"69.06";"7";"0";"1";"7";"N";"0.46";"None";"6.42";"4.19";"4.16";"3";"MOL";"0";"36";"8";"0";"1";"530.1488";"-0.77";"NEUTRAL";"C26H28Cl2N4O4";"CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1";"XMAYWYJOQHXEEK-UHFFFAOYSA-N"
"CHEMBL1559";"MICONAZOLE NITRATE";"ACORVIO|BAZA CREAM|BAZA CREAM ANTIFUNGAL|DAKTARIN AKTIV|DERMONISTAT|FEMERON|GYNO-DAKTARIN|M-ZOLE 3 COMBINATION PACK|M-ZOLE 7 DUAL PACK|MICONAZOLE 3|MICONAZOLE 3 COMBINATION PACK|MICONAZOLE 7|MICONAZOLE 7 COMBINATION PACK|MICONAZOLE NITRATE|MICONAZOLE NITRATE COMBINATION PACK|MICONAZOLI NITRAS|MONISTAT 1 COMBINATION PACK|MONISTAT 3|MONISTAT 3 COMBINATION PACK|MONISTAT 3 COMBINATION PACK (PREFILLED)|MONISTAT 5|MONISTAT 7|MONISTAT 7 COMBINATION PACK|MONISTAT-DERM|Monistat|Monistat-3 combination pack|NSC-169434|PRICONAZOLE|R 14,889|R-14889";"Small molecule";"4.0";"479.15";"136";"218";"6.45";"27.05";"3";"0";"1";"6";"N";"0.46";"None";"6.48";"5.96";"5.92";"3";"MOL";"0";"25";"3";"0";"1";"413.9860";"-0.92";"NEUTRAL";"C18H15Cl4N3O4";"Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O";"MCCACAIVAXEFAL-UHFFFAOYSA-N"
"CHEMBL106";"FLUCONAZOLE";"ALKANAZOLE|BAYT-006267|BAYT006267|CANESTEN ORAL|DIFLUCAN IN SODIUM CHLORIDE|DIFLUCAN ONE|DIFLUCONAZOLE|Diflucan|FLUCONAZOLE|FLUCONAZOLE IN SODIUM CHLORIDE|FLUCONAZOLI|NSC-758661|Triflucan|UK-49,858|UK-49858|ZOLTEC";"Small molecule";"4.0";"306.28";"368";"8552";"0.74";"81.65";"7";"1";"0";"5";"N";"0.75";"12.68";"2.30";"0.56";"0.56";"3";"MOL";"0";"22";"7";"1";"0";"306.1041";"-0.86";"NEUTRAL";"C13H12F2N6O";"OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F";"RFHAOTPXVQNOHP-UHFFFAOYSA-N"
"CHEMBL1200398";"BUTOCONAZOLE NITRATE";"BUTOCONAZOLE NITRATE|FEMSTAT 3|Femstat|GYNAZOLE-1|Gynazole|RS-35887|RS-35887-00-10-3";"Small molecule";"4.0";"474.80";"43";"127";"6.64";"17.82";"3";"0";"1";"7";"N";"0.41";"None";"6.51";"6.55";"6.51";"3";"MOL";"0";"25";"2";"0";"1";"410.0178";"-1.15";"NEUTRAL";"C19H18Cl3N3O3S";"Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O";"ZHPWRQIPPNZNML-UHFFFAOYSA-N"
"CHEMBL295698";"LEVOKETOCONAZOLE";"(-)-(2S,4R)-KETOCONAZOLE|2S,4R KETOCONAZOLE|2S,4R-KETOCONAZOLE|COR-003|COR003|DIO-902|Extina|KETOCONAZOLE, (2S,4R)-|Ketosidin|Ketozole|LEVOKETOCONAZOLE|NORMOCORT|Nizoral|Nizoral a-d|Panfungol|R-41400|RECORLEV|Xolegel";"Small molecule";"4.0";"531.44";"3";"4";"4.21";"69.06";"7";"0";"1";"7";"N";"0.46";"None";"6.42";"4.19";"4.16";"3";"MOL";"0";"36";"8";"0";"1";"530.1488";"-0.77";"NEUTRAL";"C26H28Cl2N4O4";"CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1";"XMAYWYJOQHXEEK-ZEQKJWHPSA-N"
"CHEMBL409153";"ISAVUCONAZOLE";"BAL-4815|CRESEMBA|ISAVUCONAZOLE";"Small molecule";"4.0";"437.48";"41";"395";"4.24";"87.62";"7";"1";"0";"6";"N";"0.49";"12.59";"2.32";"4.14";"4.14";"4";"MOL";"0";"31";"6";"1";"0";"437.1122";"-1.73";"NEUTRAL";"C22H17F2N5OS";"C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F";"DDFOUSQFMYRUQK-RCDICMHDSA-N"
"CHEMBL91";"MICONAZOLE";"Conofite|DUMICOAT|Dermazole|LORAMYC|MICONAZOLE|Micatin|Miconazole|Monistat|Monistat-3|Monistat-Derm|NSC-170986|ORAVIG|Vusion";"Small molecule";"4.0";"416.13";"346";"2654";"6.45";"27.05";"3";"0";"1";"6";"N";"0.46";"None";"6.48";"5.96";"5.92";"3";"MOL";"0";"25";"3";"0";"1";"413.9860";"-0.92";"NEUTRAL";"C18H14Cl4N2O";"Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1";"BYBLEWFAAKGYCD-UHFFFAOYSA-N"
"CHEMBL1200348";"SULCONAZOLE NITRATE";"Exelderm|NSC-757849|RS-44872|RS-44872-00-10-3|RS-44872-00-1O-3|SULCONAZOLE NITRATE|SULCOSYN";"Small molecule";"4.0";"460.77";"49";"102";"6.52";"17.82";"3";"0";"1";"6";"N";"0.47";"None";"6.51";"6.06";"6.02";"3";"MOL";"0";"24";"2";"0";"1";"396.0022";"-1.29";"NEUTRAL";"C18H16Cl3N3O3S";"Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O";"CRKGMGQUHDNAPB-UHFFFAOYSA-N"
